"group_type_id","Visit (Years)","estimate","LCL","UCL"
"1",0,0,NA,NA
"2",0,0,NA,NA
"1",1,0.207478293939738,0.176645011388508,0.238311576490969
"2",1,0.328340700563631,0.291563196306257,0.365118204821006
"1",2,0.18673924052884,0.155149813016571,0.218328668041109
"2",2,0.339497173808861,0.302662979306378,0.376331368311344
"1",3,0.100618016703453,0.066560872327284,0.134675161079623
"2",3,0.239821536737533,0.200895837113303,0.278747236361764
