"group_type_id","Visit (Years)","estimate","LCL","UCL"
1,0,0,NA,NA
2,0,0,NA,NA
1,1,1.19883738179923,0.855832697317735,1.54184206628073
2,1,9.62009875790105,9.21444198471781,10.0257555310843
1,2,0.985824454020153,0.627573006870417,1.34407590116989
2,2,9.70225165826021,9.27990599077888,10.1245973257415
1,3,0.695003829647741,0.340021052600968,1.04998660669451
2,3,9.41491996922158,8.99325397994411,9.83658595849905
