"group_type_id","Visit (Years)","estimate","LCL","UCL"
1,0,0,NA,NA
2,0,0,NA,NA
1,1,0.0597815041828404,0.0281102738857201,0.0914527344799606
2,1,0.156158219799064,0.119189089656803,0.193127349941325
1,2,0.0620451172946152,0.028941381626407,0.0951488529628234
2,2,0.200086652835559,0.161419592830767,0.238753712840352
1,3,-0.0904095183885497,-0.123366231401614,-0.0574528053754854
2,3,0.0657279652450106,0.0271632890827177,0.104292641407303
