"group_type_id","Visit (Years)","estimate","LCL","UCL"
1,0,0,NA,NA
2,0,0,NA,NA
1,1,0.200079197097666,-0.023462293918542,0.423620688113874
2,1,-0.19975640417596,-0.462945374766011,0.0634325664140919
1,2,1.27347570417538,1.03994948287621,1.50700192547455
2,2,0.687463796010818,0.412488008048641,0.962439583972994
1,3,2.35361696096182,2.12258692771931,2.58464699420433
2,3,1.82732941902851,1.55425046936955,2.10040836868747
