"group_type_id","Visit (Years)","ratio","LCL","UCL"
"1",0,1,NA,NA
"2",0,1,NA,NA
"1",1,0.921276984749666,0.879478819588177,0.96506165211218
"2",1,1.18681274733147,1.12681994621053,1.24999961348334
"1",2,0.967808942963404,0.922657167266454,1.01517029651973
"2",2,1.29473937996522,1.22812292146044,1.36496928177128
"1",3,0.950954409679034,0.906868695357952,0.997183268004477
"2",3,1.2234421274994,1.16017263294615,1.290161995581
